task,failure,controller,trigger_mode,seed,episode,success,steps,return,initial_distance,final_distance,min_distance,distance_reduction,risk_event_rate,monitor_triggers,recovery_replans,recovery_phase_replans,recovery_override_rate,source_csv,recovery_policy,experiment_suite,experiment_notes,visual_reestimate_triggers,unsafe_warning_events,unsafe_abort,min_danger_distance
NeedlePick,none,monitor_corrected,goalaware,43007,0,1.0,36,-35.0,0.2084216828031298,0.0176411720080896,0.0176411720080896,0.1907805107950401,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,none,monitor_corrected,goalaware,43008,0,1.0,41,-40.0,0.1699740880602928,0.0244495154693646,0.0244495154693646,0.1455245725909282,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,none,monitor_corrected,goalaware,43009,0,1.0,40,-39.0,0.170381193950252,0.0245526873064303,0.0245526873064303,0.1458285066438217,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,clean,goalaware,43000,0,1.0,44,-43.0,0.2248327019361904,0.0210823226468185,0.0210823226468185,0.2037503792893718,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,clean,goalaware,43001,0,1.0,36,-35.0,0.1682387886550749,0.0220062874458691,0.0220062874458691,0.1462325012092058,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,clean,goalaware,43002,0,1.0,42,-41.0,0.276283544707664,0.0211041973088774,0.0211041973088774,0.2551793473987866,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,clean,goalaware,43003,0,1.0,41,-40.0,0.1893448593365003,0.0178893382398011,0.0178893382398011,0.1714555210966991,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,clean,goalaware,43004,0,1.0,37,-36.0,0.2330517517043435,0.0159348329772258,0.0159348329772258,0.2171169187271176,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,clean,goalaware,43005,0,1.0,46,-45.0,0.1785035669436605,0.0164449452188574,0.0164449452188574,0.162058621724803,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,clean,goalaware,43006,0,1.0,45,-44.0,0.2540607979518466,0.0209424162532183,0.0209424162532183,0.2331183816986282,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,clean,goalaware,43007,0,1.0,36,-35.0,0.2084216828031298,0.0176410778805924,0.0176410778805924,0.1907806049225374,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,clean,goalaware,43008,0,1.0,41,-40.0,0.1699740880602928,0.0244497379929081,0.0244497379929081,0.1455243500673846,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,clean,goalaware,43009,0,1.0,40,-39.0,0.170381193950252,0.0245532861530195,0.0245532861530195,0.1458279077972324,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,perturbed,goalaware,43000,0,0.0,200,-200.0,0.2248327019361904,0.2262493868691329,0.2247707982575996,-0.0014166849329425,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,perturbed,goalaware,43001,0,0.0,200,-200.0,0.1682387886550749,0.1950425604535368,0.1314282224963776,-0.0268037717984619,0.73,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,perturbed,goalaware,43002,0,0.0,200,-200.0,0.276283544707664,0.2802028253493941,0.2762329681561148,-0.0039192806417301,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,perturbed,goalaware,43003,0,0.0,200,-200.0,0.1893448593365003,0.1936081108561941,0.1892711427877557,-0.0042632515196937,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,perturbed,goalaware,43004,0,0.0,200,-200.0,0.2330517517043435,0.2350665851838604,0.2321643738543877,-0.0020148334795168,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,perturbed,goalaware,43005,0,0.0,200,-200.0,0.1785035669436605,0.175808492934421,0.175808492934421,0.0026950740092394,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,perturbed,goalaware,43006,0,0.0,200,-200.0,0.2540607979518466,0.2366364909608954,0.2166324662880935,0.0174243069909511,0.005,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,perturbed,goalaware,43007,0,0.0,200,-200.0,0.2084216828031298,0.209464810002989,0.2076475804559122,-0.0010431271998592,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,perturbed,goalaware,43008,0,0.0,200,-200.0,0.1699740880602928,0.1772781887793232,0.1262213347064689,-0.0073041007190304,0.01,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,perturbed,goalaware,43009,0,0.0,200,-200.0,0.170381193950252,0.1746232514582547,0.1702964138528823,-0.0042420575080026,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,perception_bias,monitor_corrected,goalaware,43000,0,1.0,44,-43.0,0.2248327019361904,0.0210817281693356,0.0210817281693356,0.2037509737668548,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,perception_bias,monitor_corrected,goalaware,43001,0,1.0,36,-35.0,0.1682387886550749,0.0220062730331292,0.0220062730331292,0.1462325156219457,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,perception_bias,monitor_corrected,goalaware,43002,0,1.0,42,-41.0,0.276283544707664,0.021104332389524,0.021104332389524,0.25517921231814,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,perception_bias,monitor_corrected,goalaware,43003,0,1.0,41,-40.0,0.1893448593365003,0.0178894894159201,0.0178894894159201,0.1714553699205801,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,perception_bias,monitor_corrected,goalaware,43004,0,1.0,37,-36.0,0.2330517517043435,0.0159347223962856,0.0159347223962856,0.2171170293080578,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,perception_bias,monitor_corrected,goalaware,43005,0,1.0,46,-45.0,0.1785035669436605,0.0164435937288621,0.0164435937288621,0.1620599732147983,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,perception_bias,monitor_corrected,goalaware,43006,0,1.0,45,-44.0,0.2540607979518466,0.0209424162532183,0.0209424162532183,0.2331183816986282,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,perception_bias,monitor_corrected,goalaware,43007,0,1.0,36,-35.0,0.2084216828031298,0.0176411720080896,0.0176411720080896,0.1907805107950401,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,perception_bias,monitor_corrected,goalaware,43008,0,1.0,41,-40.0,0.1699740880602928,0.0244495154693646,0.0244495154693646,0.1455245725909282,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,perception_bias,monitor_corrected,goalaware,43009,0,1.0,40,-39.0,0.170381193950252,0.0245526873064303,0.0245526873064303,0.1458285066438217,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,depth_scale_error,clean,goalaware,43000,0,1.0,44,-43.0,0.2248327019361904,0.0210823226468185,0.0210823226468185,0.2037503792893718,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,clean,goalaware,43001,0,1.0,36,-35.0,0.1682387886550749,0.0220062874458691,0.0220062874458691,0.1462325012092058,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,clean,goalaware,43002,0,1.0,42,-41.0,0.276283544707664,0.0211041973088774,0.0211041973088774,0.2551793473987866,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,clean,goalaware,43003,0,1.0,41,-40.0,0.1893448593365003,0.0178893382398011,0.0178893382398011,0.1714555210966991,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,clean,goalaware,43004,0,1.0,37,-36.0,0.2330517517043435,0.0159348329772258,0.0159348329772258,0.2171169187271176,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,clean,goalaware,43005,0,1.0,46,-45.0,0.1785035669436605,0.0164449452188574,0.0164449452188574,0.162058621724803,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,clean,goalaware,43006,0,1.0,45,-44.0,0.2540607979518466,0.0209424162532183,0.0209424162532183,0.2331183816986282,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,clean,goalaware,43007,0,1.0,36,-35.0,0.2084216828031298,0.0176410778805924,0.0176410778805924,0.1907806049225374,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,clean,goalaware,43008,0,1.0,41,-40.0,0.1699740880602928,0.0244497379929081,0.0244497379929081,0.1455243500673846,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,clean,goalaware,43009,0,1.0,40,-39.0,0.170381193950252,0.0245532861530195,0.0245532861530195,0.1458279077972324,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,perturbed,goalaware,43000,0,0.0,200,-200.0,0.2248327019361904,0.2389100827271129,0.218568036507144,-0.0140773807909225,0.74,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,perturbed,goalaware,43001,0,0.0,200,-200.0,0.1682387886550749,0.1687821711193698,0.1681497087523664,-0.0005433824642948,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,perturbed,goalaware,43002,0,0.0,200,-200.0,0.276283544707664,0.2661373618107446,0.2605794836712967,0.0101461828969193,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,perturbed,goalaware,43003,0,0.0,200,-200.0,0.1893448593365003,0.1862905122821789,0.1848150387204408,0.0030543470543214,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,perturbed,goalaware,43004,0,0.0,200,-200.0,0.2330517517043435,0.232877140663147,0.232877140663147,0.0001746110411964,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,perturbed,goalaware,43005,0,0.0,200,-200.0,0.1785035669436605,0.2781227089750768,0.178390761376589,-0.0996191420314162,0.875,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,perturbed,goalaware,43006,0,0.0,200,-200.0,0.2540607979518466,0.2516794547564339,0.2516657624319306,0.0023813431954127,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,perturbed,goalaware,43007,0,0.0,200,-200.0,0.2084216828031298,0.2069505387322668,0.2069505387322668,0.001471144070863,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,perturbed,goalaware,43008,0,0.0,200,-200.0,0.1699740880602928,0.1690870386099665,0.1690870386099665,0.0008870494503263,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,perturbed,goalaware,43009,0,0.0,200,-200.0,0.170381193950252,0.170372063395725,0.1702992737814391,9.130554527059244e-06,0.0,0,0,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",0.0,0.0,0.0,
NeedlePick,depth_scale_error,monitor_corrected,goalaware,43000,0,1.0,44,-43.0,0.2248327019361904,0.0210817281693356,0.0210817281693356,0.2037509737668548,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,depth_scale_error,monitor_corrected,goalaware,43001,0,1.0,36,-35.0,0.1682387886550749,0.0220062730331292,0.0220062730331292,0.1462325156219457,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,depth_scale_error,monitor_corrected,goalaware,43002,0,1.0,42,-41.0,0.276283544707664,0.021104332389524,0.021104332389524,0.25517921231814,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,depth_scale_error,monitor_corrected,goalaware,43003,0,1.0,41,-40.0,0.1893448593365003,0.0178894894159201,0.0178894894159201,0.1714553699205801,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,depth_scale_error,monitor_corrected,goalaware,43004,0,1.0,37,-36.0,0.2330517517043435,0.0159347223962856,0.0159347223962856,0.2171170293080578,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,depth_scale_error,monitor_corrected,goalaware,43005,0,1.0,46,-45.0,0.1785035669436605,0.0164435937288621,0.0164435937288621,0.1620599732147983,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,depth_scale_error,monitor_corrected,goalaware,43006,0,1.0,45,-44.0,0.2540607979518466,0.0209424162532183,0.0209424162532183,0.2331183816986282,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,depth_scale_error,monitor_corrected,goalaware,43007,0,1.0,36,-35.0,0.2084216828031298,0.0176411720080896,0.0176411720080896,0.1907805107950401,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,depth_scale_error,monitor_corrected,goalaware,43008,0,1.0,41,-40.0,0.1699740880602928,0.0244495154693646,0.0244495154693646,0.1455245725909282,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
NeedlePick,depth_scale_error,monitor_corrected,goalaware,43009,0,1.0,40,-39.0,0.170381193950252,0.0245526873064303,0.0245526873064303,0.1458285066438217,0.0,1,1,0,0.0,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,review_reestimate,visual_state_reestimate_10seed,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",1.0,0.0,0.0,
GauzeRetrieve,none,clean,goalaware,43000,0,1.0,35,-34.0,0.2406647509451256,0.0123994672532815,0.0123994672532815,0.2282652836918441,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,review_reestimate,visual_state_reestimate_5seed,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,0.0,,,
GauzeRetrieve,none,clean,goalaware,43001,0,1.0,33,-32.0,0.2776879941182331,0.0136650557877879,0.0136650557877879,0.2640229383304451,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,review_reestimate,visual_state_reestimate_5seed,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,0.0,,,
GauzeRetrieve,none,clean,goalaware,43002,0,1.0,35,-34.0,0.2749173812311886,0.0128146525690532,0.0128146525690532,0.2621027286621353,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,review_reestimate,visual_state_reestimate_5seed,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,0.0,,,
GauzeRetrieve,none,clean,goalaware,43003,0,1.0,35,-34.0,0.276048883938419,0.0135693759879085,0.0135693759879085,0.2624795079505104,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,review_reestimate,visual_state_reestimate_5seed,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,0.0,,,
GauzeRetrieve,none,clean,goalaware,43004,0,1.0,35,-34.0,0.2549963604913002,0.0103753049586258,0.0103753049586258,0.2446210555326743,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,review_reestimate,visual_state_reestimate_5seed,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,0.0,,,
GauzeRetrieve,none,monitor_corrected,goalaware,43000,0,1.0,35,-34.0,0.2406647509451256,0.0124026727065511,0.0124026727065511,0.2282620782385744,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,review_reestimate,visual_state_reestimate_5seed,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,0.0,,,
GauzeRetrieve,none,monitor_corrected,goalaware,43001,0,1.0,33,-32.0,0.2776879941182331,0.012322657234959,0.012322657234959,0.2653653368832741,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,review_reestimate,visual_state_reestimate_5seed,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,0.0,,,
