suite,task,failure,controller,seed,episode,route,route_reason,success,final_distance,steps,max_triage_risk,first_action_anomaly_step,first_grasp_uncertain_step,first_perception_uncertain_step,first_review_step,first_abort_step,first_monitor_trigger_step,first_success_step,monitor_triggers,recovery_phase_replans,recovery_override_rate,trigger_mode,return,initial_distance,min_distance,distance_reduction,risk_event_rate,recovery_replans,visual_reestimate_triggers,unsafe_warning_events,unsafe_abort,min_danger_distance,review_needed,failure_or_review,first_action_anomaly_missing,first_grasp_uncertain_missing,first_perception_uncertain_missing,first_review_missing,learned_review_risk,split,route_idx,review_or_abort,not_auto_execute,progress_fraction,first_action_anomaly_signal,first_grasp_uncertain_signal,first_perception_uncertain_signal,inverse_min_danger_distance,stall_or_slow_progress,failure_family_known,multisignal_review_score,multisignal_review_pred,multisignal_route_pred,multisignal_route_confidence,split_multisignal,mechanism_label,expected_vppv_route,visual_evidence,depth_evidence,policy_embedding_evidence,action_outcome_evidence,progress_regularity_evidence,local_neighborhood_evidence,handoff_evidence,boundary_evidence,composite_risk_score,high_risk_label,route_uniform_retry,route_visual_only,route_embedding_only,route_single_score,route_composite_vppv
standard_corruptions,GauzeRetrieve,action_dropout,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0077085642297789,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0197741098677342,0,auto_execute,0.9582046459993032,validation,policy_approach_drift,low_gain_correction_or_replan,0.0042397103263783955,0.0029677972284648767,0.019123469975162736,0.004032258064516129,0.37454124402510197,0.32192410819511197,0.0749082488050204,0.0,0.0650010326308743,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,GauzeRetrieve,action_dropout,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0076398366445725,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0195831044158209,0,auto_execute,0.9587346511405092,train,policy_approach_drift,low_gain_correction_or_replan,0.004201910154514875,0.0029413371081604125,0.019078797044778575,0.004032258064516129,0.3724637759521439,0.32127853130803247,0.07449275519042879,0.0,0.06464999881809304,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,GauzeRetrieve,action_dropout,monitor_corrected,43000,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0123854749067052,36.0,2.59375,1.0,999.0,999.0,999.0,,1.0,35.0,1.0,0.0,0.8888888888888888,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.001446227782864,train_even_seed,1,0,1,0.0,0.998998998998999,0.0,0.0,1.0,1.0,1,0.0078137492885852,0,auto_recovery,0.9313465920925948,train,policy_approach_drift,low_gain_correction_or_replan,0.0007954252805752,0.0005567976964026399,0.018933999671764824,0.6637184563595854,0.3754133590394247,0.3220910075477098,0.07508267180788494,0.0,0.18280670882381056,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,action_dropout,monitor_corrected,43002,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0124139402273811,36.0,2.6875,2.0,999.0,999.0,999.0,,2.0,35.0,1.0,0.0,0.8888888888888888,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0014477537593045,train_even_seed,1,0,1,0.0,0.997997997997998,0.0,0.0,1.0,1.0,1,0.0078287231872027,0,auto_recovery,0.9314167358010204,validation,policy_approach_drift,low_gain_correction_or_replan,0.000796264567617475,0.0005573851973322325,0.019993459298386633,0.6635704252639737,0.37543760150271194,0.3226280101000069,0.07508752030054239,0.0,0.18295371070424676,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,action_dropout,monitor_corrected,43004,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0116913984820278,36.0,2.875,4.0,999.0,999.0,999.0,,4.0,35.0,1.0,0.0,0.8611111111111112,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0014373996025741,train_even_seed,1,0,1,0.0,0.995995995995996,0.0,0.0,1.0,1.0,1,0.0078105314153882,0,auto_recovery,0.9304218577169118,train,policy_approach_drift,low_gain_correction_or_replan,0.0007905697814157551,0.0005533988469910285,0.02210366458038284,0.6577188075171947,0.37482224951231324,0.3234985071438854,0.07496444990246265,0.0,0.1821378648214768,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,action_dropout,perturbed,43000,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2405472845094843,200.0,3.25,6.0,999.0,999.0,37.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0431261399428992,train_even_seed,1,0,1,0.0,0.993993993993994,0.0,0.0,1.0,1.0,1,0.059467349896449,0,auto_recovery,0.9668188057356856,train,policy_approach_drift,low_gain_correction_or_replan,0.02371937696859456,0.01660356387801619,0.05343521676933609,0.4545553618134264,0.7726974442688609,0.4585268416653263,0.1545394888537722,0.0,0.221211881490981,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,action_dropout,perturbed,43002,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2744540412305243,200.0,3.25,0.0,999.0,999.0,31.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0486099627872042,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0680689502051553,0,auto_recovery,0.9679351952071964,validation,policy_approach_drift,low_gain_correction_or_replan,0.02673547953296231,0.018714835673073617,0.056999701618134335,0.45725806451612905,0.8015741013899736,0.46897208122605927,0.16031482027799474,0.0,0.22780584587222105,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,action_dropout,perturbed,43004,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2545280042469207,200.0,3.25,0.0,999.0,999.0,40.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0453118116107624,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0626171983104146,0,auto_recovery,0.9677946401233825,train,policy_approach_drift,low_gain_correction_or_replan,0.024921496385919322,0.017445047470143523,0.05485590335344717,0.45725806451612905,0.7846041109396312,0.46280918495861295,0.15692082218792625,0.0,0.22419618880111528,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,action_noise,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0076968233889394,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0197414690890583,0,auto_execute,0.9582953257066588,train,policy_approach_drift,low_gain_correction_or_replan,0.004233252863916671,0.002963277004741669,0.01911583842861706,0.004032258064516129,0.37418765184570546,0.3218142147680202,0.07483753036914109,0.0,0.06494127376613518,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,GauzeRetrieve,action_noise,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0077085642297789,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0197741098677342,0,auto_execute,0.9582046459993032,validation,policy_approach_drift,low_gain_correction_or_replan,0.0042397103263783955,0.0029677972284648767,0.019123469975162736,0.004032258064516129,0.37454124402510197,0.32192410819511197,0.0749082488050204,0.0,0.0650010326308743,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,GauzeRetrieve,action_noise,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0076398366445725,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0195831044158209,0,auto_execute,0.9587346511405092,train,policy_approach_drift,low_gain_correction_or_replan,0.004201910154514875,0.0029413371081604125,0.019078797044778575,0.004032258064516129,0.3724637759521439,0.32127853130803247,0.07449275519042879,0.0,0.06464999881809304,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43000,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0121275690304003,34.0,2.5,0.0,999.0,999.0,999.0,,0.0,33.0,2.0,0.0,0.9411764705882352,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0019123042937338,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.009293385173,0,auto_recovery,0.9548079441350784,train,policy_approach_drift,low_gain_correction_or_replan,0.0010517673615535901,0.0007362371530875131,0.01817848166189471,0.7055740037950664,0.3727184662203479,0.32090478069705175,0.07454369324406958,0.0,0.18986656962218307,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43002,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0144946595770494,35.0,2.5,0.0,999.0,999.0,999.0,,0.0,34.0,2.0,0.0,0.9428571428571428,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0019472301944768,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0094583479924685,0,auto_recovery,0.9555916891996368,validation,policy_approach_drift,low_gain_correction_or_replan,0.00107097660696224,0.0007496836248735679,0.01820118349737766,0.705910138248848,0.3759720203960213,0.32189219786749523,0.07519440407920426,0.0,0.19045711439625299,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43004,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.013622751850512,35.0,2.5,0.0,999.0,999.0,999.0,,0.0,34.0,2.0,0.0,0.9428571428571428,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0019409710265008,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0094257756356204,0,auto_recovery,0.9554394323703124,train,policy_approach_drift,low_gain_correction_or_replan,0.00106753406457544,0.0007472738452028079,0.01819711503819326,0.705910138248848,0.3752294610097723,0.3216673958220283,0.07504589220195446,0.0,0.19033660740809805,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43000,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2840154690540094,200.0,3.25,0.0,999.0,999.0,31.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0502723194214833,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.070854633705994,0,auto_recovery,0.9679560838049764,train,policy_approach_drift,low_gain_correction_or_replan,0.027649775681815817,0.01935484297727107,0.058080233430415754,0.45725806451612905,0.8097170823043268,0.4719552414065059,0.16194341646086538,0.0,0.22955955393773408,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43002,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2673301351181252,200.0,3.25,0.0,999.0,999.0,30.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.047405443636806,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0660662657905092,0,auto_recovery,0.9679001782821786,validation,policy_approach_drift,low_gain_correction_or_replan,0.026072994000243304,0.01825109580017031,0.056216764170375515,0.45725806451612905,0.7955070335231406,0.4667604921421299,0.15910140670462813,0.0,0.22650844941993978,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43004,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2428197516840279,200.0,3.25,0.0,999.0,999.0,30.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0434744248100075,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.059624007294522,0,auto_recovery,0.967649030542397,train,policy_approach_drift,low_gain_correction_or_replan,0.023910933645504128,0.016737653551852888,0.05366160193295649,0.45725806451612905,0.7746327887772774,0.4592206375996614,0.1549265577554555,0.0,0.2221024779547739,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,execution_slip,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0076968233889394,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0197414690890583,0,auto_execute,0.9582953257066588,train,policy_approach_drift,low_gain_correction_or_replan,0.004233252863916671,0.002963277004741669,0.01911583842861706,0.004032258064516129,0.37418765184570546,0.3218142147680202,0.07483753036914109,0.0,0.06494127376613518,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,GauzeRetrieve,execution_slip,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0077085642297789,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0197741098677342,0,auto_execute,0.9582046459993032,validation,policy_approach_drift,low_gain_correction_or_replan,0.0042397103263783955,0.0029677972284648767,0.019123469975162736,0.004032258064516129,0.37454124402510197,0.32192410819511197,0.0749082488050204,0.0,0.0650010326308743,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,GauzeRetrieve,execution_slip,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0076398366445725,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0195831044158209,0,auto_execute,0.9587346511405092,train,policy_approach_drift,low_gain_correction_or_replan,0.004201910154514875,0.0029413371081604125,0.019078797044778575,0.004032258064516129,0.3724637759521439,0.32127853130803247,0.07449275519042879,0.0,0.06464999881809304,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43000,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0094850171922963,36.0,2.5,0.0,999.0,999.0,999.0,,0.0,35.0,1.0,0.0,0.8888888888888888,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0014294555735589,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0077106644741973,0,auto_recovery,0.9304563416843366,train,policy_approach_drift,low_gain_correction_or_replan,0.0007862005654573951,0.0005503403958201765,0.017864629993781026,0.6638664874551972,0.37294318698485895,0.3208152710923482,0.07458863739697179,0.0,0.18226422343041693,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43002,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.012799924648187,36.0,2.5,0.0,999.0,999.0,999.0,,0.0,35.0,1.0,0.0,0.8888888888888888,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0014470693266289,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0078124856087902,0,auto_recovery,0.9314017651210716,validation,policy_approach_drift,low_gain_correction_or_replan,0.0007958881296458951,0.0005571216907521266,0.017876078933276526,0.6638664874551972,0.37576632476767663,0.3216679368969413,0.07515326495353533,0.0,0.18272070232550033,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43004,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0097838820777877,36.0,2.5,0.0,999.0,999.0,999.0,,0.0,35.0,1.0,0.0,0.8888888888888888,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0014310347716054,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0077197899766541,0,auto_recovery,0.930542186042512,train,policy_approach_drift,low_gain_correction_or_replan,0.0007870691243829701,0.0005509483870680791,0.01786565647251125,0.6638664874551972,0.37319771498041093,0.3208921427303789,0.07463954299608219,0.0,0.18230537618821546,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43000,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2405228762205027,200.0,3.25,0.0,999.0,999.0,56.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.04312241355939,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0590541979708472,0,auto_recovery,0.9676148441407884,train,policy_approach_drift,low_gain_correction_or_replan,0.0237173274576645,0.01660212922036515,0.05343279462005511,0.45725806451612905,0.7726766569727584,0.4585193944018551,0.1545353313945517,0.0,0.22169403141488342,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43002,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2775434009523864,200.0,3.25,0.0,999.0,999.0,52.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0491412959662593,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0689565922525659,0,auto_recovery,0.967945194814353,validation,policy_approach_drift,low_gain_correction_or_replan,0.027027712781442618,0.018919398947009832,0.05734506818452016,0.45725806451612905,0.8042051516595687,0.46993407959013067,0.16084103033191377,0.0,0.22837091147351604,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43004,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2547221911072103,200.0,3.25,0.0,999.0,999.0,44.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0453429006672621,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0626681164176438,0,auto_recovery,0.9677966558787092,train,policy_approach_drift,low_gain_correction_or_replan,0.024938595366994155,0.017457016756895906,0.05487611124017198,0.45725806451612905,0.7847694899945535,0.46286890261845204,0.1569538979989107,0.0,0.22423108080202556,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,GauzeRetrieve,none,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0076968233889394,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0197414690890583,0,auto_execute,0.9582953257066588,train,nominal,continue,0.004233252863916671,0.002963277004741669,0.01911583842861706,0.004032258064516129,0.37418765184570546,0.12181421476802017,0.07483753036914109,0.0,0.06494127376613518,False,continue,continue,continue,continue,continue
standard_corruptions,GauzeRetrieve,none,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0077085642297789,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0197741098677342,0,auto_execute,0.9582046459993032,validation,nominal,continue,0.0042397103263783955,0.0029677972284648767,0.019123469975162736,0.004032258064516129,0.37454124402510197,0.12192410819511196,0.0749082488050204,0.0,0.0650010326308743,False,continue,continue,continue,continue,continue
standard_corruptions,GauzeRetrieve,none,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0076398366445725,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0195831044158209,0,auto_execute,0.9587346511405092,train,nominal,continue,0.004201910154514875,0.0029413371081604125,0.019078797044778575,0.004032258064516129,0.3724637759521439,0.12127853130803246,0.07449275519042879,0.0,0.06464999881809304,False,continue,continue,continue,continue,continue
standard_corruptions,GauzeRetrieve,none,monitor_corrected,43000,0,auto_execute,nominal_no_alarm,1.0,0.0124623686922585,35.0,2.25,999.0,999.0,999.0,999.0,,5.0,34.0,1.0,0.0,0.8285714285714286,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0123706825316518,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.026280418136993,0,auto_execute,0.9070417691936862,train,nominal,continue,0.00680387539240849,0.004762712774685943,0.02215384687138012,0.20099654377880186,0.3742412217964002,0.1233492899746101,0.07484824435928004,0.0,0.10167096698632137,False,continue,continue,continue,continue,continue
