task,failure_mode,episode,failure_label,risk_score,detected,distance_risk,safety_risk,intervention_risk,delay_risk,success,detection_delay,split,learned_risk_score
manipulation,object_dropout,2,1.0,0.6457455236636676,1.0,0.14303068702037516,0.0,0.0,0.0,1.0,0.0,train,0.9982846159668369
manipulation,object_dropout,3,1.0,0.6412083442853047,1.0,0.11782413491835961,0.0,0.0,0.0,1.0,0.0,eval,0.998287101943184
manipulation,object_dropout,4,1.0,0.6475625201372,1.0,0.15312511187333328,0.0,0.0,0.0,1.0,0.0,train,0.9982836194024174
manipulation,object_dropout,5,1.0,0.6439235651034575,1.0,0.13290869501920846,0.0,0.0,0.0,1.0,0.0,eval,0.9982856146728029
manipulation,object_dropout,6,1.0,0.6380026691693526,1.0,0.10001482871862558,0.0,0.0,0.0,1.0,0.0,train,0.9982888562034383
manipulation,object_dropout,7,1.0,0.6459420903829428,1.0,0.14412272434968215,0.0,0.0,0.0,1.0,0.0,eval,0.9982845081841524
manipulation,object_dropout,8,1.0,0.6447012179631453,1.0,0.1372289886841407,0.0,0.0,0.0,1.0,0.0,train,0.9982851884736742
manipulation,object_dropout,9,1.0,0.6471593387310322,1.0,0.15088521517240083,0.0,0.0,0.0,1.0,0.0,eval,0.9982838405843996
manipulation,object_dropout,10,1.0,0.6469903038556759,1.0,0.14994613253153288,0.0,0.0,0.0,1.0,0.0,train,0.9982839333070677
manipulation,object_dropout,11,1.0,0.6375867080688477,1.0,0.09770393371582031,0.0,0.0,0.0,1.0,0.0,eval,0.9982890837007518
manipulation,object_dropout,12,1.0,0.6454581662324759,1.0,0.14143425684708816,0.0,0.0,0.0,1.0,0.0,train,0.9982847735202839
manipulation,object_dropout,13,1.0,0.645508416386751,1.0,0.14171342437083903,0.0,0.0,0.0,1.0,0.0,eval,0.9982847459699765
manipulation,object_dropout,14,1.0,0.6437595707178115,1.0,0.13199761509895325,0.0,0.0,0.0,1.0,0.0,train,0.99828570453779
manipulation,object_dropout,15,1.0,0.6445126462899722,1.0,0.1361813682776231,0.0,0.0,0.0,1.0,0.0,eval,0.9982852918316643
manipulation,object_dropout,16,1.0,0.6413436988683847,1.0,0.1185761048243596,0.0,0.0,0.0,1.0,0.0,train,0.9982870278328166
manipulation,object_dropout,17,1.0,0.6467881044974694,1.0,0.14882280276371881,0.0,0.0,0.0,1.0,0.0,eval,0.9982840442152662
manipulation,object_dropout,18,1.0,0.6454932020719235,1.0,0.14162890039957488,0.0,0.0,0.0,1.0,0.0,train,0.9982847543114711
manipulation,object_dropout,19,1.0,0.6469494765079938,1.0,0.14971931393329913,0.0,0.0,0.0,1.0,0.0,eval,0.998283955701818
manipulation,object_dropout,20,1.0,0.6445530671798266,1.0,0.13640592877681437,0.0,0.0,0.0,1.0,0.0,train,0.9982852696771004
manipulation,object_dropout,21,1.0,0.6439476905419276,1.0,0.13304272523293129,0.0,0.0,0.0,1.0,0.0,eval,0.9982856014522449
manipulation,object_dropout,22,1.0,0.6454749939991877,1.0,0.14152774443993202,0.0,0.0,0.0,1.0,0.0,train,0.9982847642942887
manipulation,object_dropout,23,1.0,0.646736337863482,1.0,0.14853521035267755,0.0,0.0,0.0,1.0,0.0,eval,0.9982840726085883
manipulation,object_dropout,24,1.0,0.6474936451361729,1.0,0.15274247297873864,0.0,0.0,0.0,1.0,0.0,train,0.9982836571886883
manipulation,object_dropout,25,1.0,0.6449047790582363,1.0,0.13835988365686858,0.0,0.0,0.0,1.0,0.0,eval,0.9982850768928538
manipulation,object_dropout,26,1.0,0.6436516035520113,1.0,0.1313977975111741,0.0,0.0,0.0,1.0,0.0,train,0.9982857636986384
manipulation,object_dropout,27,1.0,0.6430716294967211,1.0,0.12817571942622843,0.0,0.0,0.0,1.0,0.0,eval,0.9982860814618314
manipulation,object_dropout,28,1.0,0.6451574060091605,1.0,0.13976336671755862,0.0,0.0,0.0,1.0,0.0,train,0.9982849384067931
manipulation,object_dropout,29,1.0,0.642115205342953,1.0,0.12286225190529457,0.0,0.0,0.0,1.0,0.0,eval,0.9982866053506189
manipulation,object_dropout,30,1.0,0.6471111229291329,1.0,0.1506173496062939,0.0,0.0,0.0,1.0,0.0,train,0.9982838670332844
manipulation,object_dropout,31,1.0,0.6418132484417696,1.0,0.12118471356538625,0.0,0.0,0.0,1.0,0.0,eval,0.9982867707166614
manipulation,object_dropout,32,1.0,0.6411464347747656,1.0,0.11748019319314222,0.0,0.0,0.0,1.0,0.0,train,0.9982871358392816
manipulation,object_dropout,33,1.0,0.6459710087225987,1.0,0.1442833817922152,0.0,0.0,0.0,1.0,0.0,eval,0.9982844923268984
manipulation,object_dropout,34,1.0,0.6466927210184243,1.0,0.14829289454680222,0.0,0.0,0.0,1.0,0.0,train,0.9982840965314934
manipulation,object_dropout,35,1.0,0.6417698420469578,1.0,0.12094356692754304,0.0,0.0,0.0,1.0,0.0,eval,0.9982867944867694
manipulation,object_dropout,36,1.0,0.6423313831366025,1.0,0.12406323964779194,0.0,0.0,0.0,1.0,0.0,train,0.9982864869515314
manipulation,object_dropout,37,1.0,0.6410393362320387,1.0,0.11688520128910358,0.0,0.0,0.0,1.0,0.0,eval,0.9982871944752609
manipulation,object_dropout,38,1.0,0.6426508135978992,1.0,0.1258378533216623,0.0,0.0,0.0,1.0,0.0,train,0.998286311986719
manipulation,object_dropout,39,1.0,0.6426566876356419,1.0,0.12587048686467683,0.0,0.0,0.0,1.0,0.0,eval,0.998286308769107
manipulation,object_dropout,40,1.0,0.6470592510700226,1.0,0.15032917261123657,0.0,0.0,0.0,1.0,0.0,train,0.9982838954872535
manipulation,object_dropout,41,1.0,0.646547235938219,1.0,0.14748464410121623,0.0,0.0,0.0,1.0,0.0,eval,0.9982841763245363
manipulation,object_dropout,42,1.0,0.646761055451173,1.0,0.14867253028429472,0.0,0.0,0.0,1.0,0.0,train,0.9982840590513729
manipulation,object_dropout,43,1.0,0.6430363770173146,1.0,0.12797987231841454,0.0,0.0,0.0,1.0,0.0,eval,0.99828610077449
manipulation,object_dropout,44,1.0,0.643427449281399,1.0,0.1301524960077726,0.0,0.0,0.0,1.0,0.0,train,0.9982858865179607
manipulation,object_dropout,45,1.0,0.6476066899299622,1.0,0.15337049961090088,0.0,0.0,0.0,1.0,0.0,eval,0.9982835951695053
manipulation,object_dropout,46,1.0,0.6466063084969154,1.0,0.1478128249828632,0.0,0.0,0.0,1.0,0.0,train,0.9982841439259275
manipulation,object_dropout,47,1.0,0.6451805101449672,1.0,0.13989172302759612,0.0,0.0,0.0,1.0,0.0,eval,0.9982849257409178
manipulation,object_dropout,48,1.0,0.6414448160850085,1.0,0.11913786713893597,0.0,0.0,0.0,1.0,0.0,train,0.9982869724662629
manipulation,object_dropout,49,1.0,0.6460861332599933,1.0,0.1449229625555185,0.0,0.0,0.0,1.0,0.0,eval,0.998284429197375
manipulation,object_dropout,50,1.0,0.6448050029461201,1.0,0.13780557192288911,0.0,0.0,0.0,1.0,0.0,train,0.99828513158545
manipulation,object_dropout,51,1.0,0.6472775828838349,1.0,0.15154212713241577,0.0,0.0,0.0,1.0,0.0,eval,0.9982837757195852
manipulation,object_dropout,52,1.0,0.6449236824420782,1.0,0.13846490245599014,0.0,0.0,0.0,1.0,0.0,train,0.998285066530707
manipulation,object_dropout,53,1.0,0.6449239981174469,1.0,0.13846665620803833,0.0,0.0,0.0,1.0,0.0,eval,0.9982850663576648
manipulation,object_dropout,54,1.0,0.6376400118149244,1.0,0.09800006563846882,0.0,0.0,0.0,1.0,0.0,train,0.9982890545495706
manipulation,object_dropout,55,1.0,0.6414362226999722,1.0,0.11909012611095722,0.0,0.0,0.0,1.0,0.0,eval,0.9982869771716252
manipulation,object_dropout,56,1.0,0.6476879278513101,1.0,0.15382182139616746,0.0,0.0,0.0,1.0,0.0,train,0.9982835505989814
manipulation,object_dropout,57,1.0,0.6402571978935828,1.0,0.11253998829768254,0.0,0.0,0.0,1.0,0.0,eval,0.9982876226318003
manipulation,object_dropout,58,1.0,0.6452766260733971,1.0,0.14042570040776178,0.0,0.0,0.0,1.0,0.0,train,0.9982848730483802
manipulation,object_dropout,59,1.0,0.6457980702015069,1.0,0.14332261223059434,0.0,0.0,0.0,1.0,0.0,eval,0.9982845871548549
manipulation,object_dropout,60,1.0,0.6441750366412676,1.0,0.13430575911815348,0.0,0.0,0.0,1.0,0.0,train,0.9982854768633015
manipulation,object_dropout,61,1.0,0.6462104309522189,1.0,0.14561350529010478,0.0,0.0,0.0,1.0,0.0,eval,0.9982843610350701
manipulation,object_dropout,62,1.0,0.6456141614455443,1.0,0.14230089691969064,0.0,0.0,0.0,1.0,0.0,train,0.9982846879924159
manipulation,object_dropout,63,1.0,0.6472149615562879,1.0,0.15119423086826617,0.0,0.0,0.0,1.0,0.0,eval,0.9982838100718701
manipulation,object_dropout,64,1.0,0.6444644490572122,1.0,0.13591360587340134,0.0,0.0,0.0,1.0,0.0,train,0.998285318248044
manipulation,object_dropout,65,1.0,0.6428519648313522,1.0,0.12695536017417908,0.0,0.0,0.0,1.0,0.0,eval,0.9982862017990086
manipulation,object_dropout,66,1.0,0.6422426515359145,1.0,0.12357028631063607,0.0,0.0,0.0,1.0,0.0,train,0.9982865355502059
manipulation,object_dropout,67,1.0,0.6438186804147867,1.0,0.13232600230437058,0.0,0.0,0.0,1.0,0.0,eval,0.9982856721476367
manipulation,object_dropout,68,1.0,0.6442546363518789,1.0,0.13474797973266014,0.0,0.0,0.0,1.0,0.0,train,0.9982854332393749
manipulation,object_dropout,69,1.0,0.6410996034053655,1.0,0.11722001891869764,0.0,0.0,0.0,1.0,0.0,eval,0.9982871614794963
manipulation,object_dropout,70,1.0,0.644700753734662,1.0,0.13722640963701102,0.0,0.0,0.0,1.0,0.0,train,0.99828518872813
manipulation,object_dropout,71,1.0,0.6459987118152472,1.0,0.14443728786248428,0.0,0.0,0.0,1.0,0.0,eval,0.9982844771358828
manipulation,object_dropout,72,1.0,0.6384942066669465,1.0,0.10274559259414673,0.0,0.0,0.0,1.0,0.0,train,0.998288587332979
manipulation,object_dropout,73,1.0,0.6454809361237746,1.0,0.14156075624319223,0.0,0.0,0.0,1.0,0.0,eval,0.9982847610364465
manipulation,object_dropout,74,1.0,0.6431488791795877,1.0,0.12860488433104295,0.0,0.0,0.0,1.0,0.0,train,0.9982860391407365
manipulation,object_dropout,75,1.0,0.6463227639290002,1.0,0.14623757738333482,0.0,0.0,0.0,1.0,0.0,eval,0.9982842994316443
manipulation,object_dropout,76,1.0,0.6377200716275435,1.0,0.09844484237524179,0.0,0.0,0.0,1.0,0.0,train,0.9982890107648851
manipulation,object_dropout,77,1.0,0.642190550657419,1.0,0.12328083698566143,0.0,0.0,0.0,1.0,0.0,eval,0.9982865640854367
manipulation,object_dropout,78,1.0,0.6456931483745575,1.0,0.14273971319198608,0.0,0.0,0.0,1.0,0.0,train,0.9982846446844402
manipulation,object_dropout,79,1.0,0.6448244799100435,1.0,0.13791377727801982,0.0,0.0,0.0,1.0,0.0,eval,0.9982851209092266
manipulation,object_dropout,80,1.0,0.6417230457525986,1.0,0.12068358751443715,0.0,0.0,0.0,1.0,0.0,train,0.9982868201128778
manipulation,object_dropout,81,1.0,0.644922966498595,1.0,0.13846092499219453,0.0,0.0,0.0,1.0,0.0,eval,0.9982850669231623
manipulation,object_dropout,82,1.0,0.6419021574809001,1.0,0.12167865267166725,0.0,0.0,0.0,1.0,0.0,train,0.9982867220274738
manipulation,object_dropout,83,1.0,0.643300822193806,1.0,0.12944901218781105,0.0,0.0,0.0,1.0,0.0,eval,0.998285955895995
manipulation,object_dropout,84,1.0,0.6453182580837836,1.0,0.14065698935435367,0.0,0.0,0.0,1.0,0.0,train,0.9982848502244372
manipulation,object_dropout,85,1.0,0.6471180120798258,1.0,0.1506556226656987,0.0,0.0,0.0,1.0,0.0,eval,0.9982838632542506
manipulation,object_dropout,86,1.0,0.6408946867631032,1.0,0.11608159312835106,0.0,0.0,0.0,1.0,0.0,train,0.9982872736670259
manipulation,object_dropout,87,1.0,0.6384672855413877,1.0,0.10259603078548725,0.0,0.0,0.0,1.0,0.0,eval,0.998288602059896
manipulation,object_dropout,88,1.0,0.6422854678447429,1.0,0.12380815469301663,0.0,0.0,0.0,1.0,0.0,train,0.9982865120997035
manipulation,object_dropout,89,1.0,0.6445254363004977,1.0,0.13625242389165437,0.0,0.0,0.0,1.0,0.0,eval,0.9982852848215302
manipulation,object_dropout,90,1.0,0.6468559251840298,1.0,0.14919958435572112,0.0,0.0,0.0,1.0,0.0,train,0.9982840070157964
manipulation,object_dropout,91,1.0,0.6456116752441112,1.0,0.14228708468950713,0.0,0.0,0.0,1.0,0.0,eval,0.998284689355565
manipulation,object_dropout,92,1.0,0.6463945192098618,1.0,0.1466362178325653,0.0,0.0,0.0,1.0,0.0,train,0.9982842600798788
manipulation,object_dropout,93,1.0,0.6454679562953802,1.0,0.1414886460854457,0.0,0.0,0.0,1.0,0.0,eval,0.998284768152788
manipulation,object_dropout,94,1.0,0.6430054470208975,1.0,0.1278080390049861,0.0,0.0,0.0,1.0,0.0,train,0.9982861177189479
manipulation,object_dropout,95,1.0,0.6455783188801545,1.0,0.1421017715564141,0.0,0.0,0.0,1.0,0.0,eval,0.9982847076442817
manipulation,object_dropout,96,1.0,0.6416644188532462,1.0,0.12035788251803471,0.0,0.0,0.0,1.0,0.0,train,0.9982868522170011
manipulation,object_dropout,97,1.0,0.6469625450556095,1.0,0.14979191697560823,0.0,0.0,0.0,1.0,0.0,eval,0.9982839485334473
manipulation,object_dropout,98,1.0,0.6404639116158852,1.0,0.113688397866029,0.0,0.0,0.0,1.0,0.0,train,0.998287509483394
manipulation,object_dropout,99,1.0,0.6421045363407869,1.0,0.1228029796710381,0.0,0.0,0.0,1.0,0.0,eval,0.9982866111937463
manipulation,execution_slip,0,1.0,0.6447629809838075,1.0,0.1375721165767083,0.0,0.0,0.0,1.0,0.0,train,0.9982851546194025
manipulation,execution_slip,1,1.0,0.6467687141895294,1.0,0.148715078830719,0.0,0.0,0.0,1.0,0.0,eval,0.9982840548506515
manipulation,execution_slip,2,1.0,0.6457455236636676,1.0,0.14303068702037516,0.0,0.0,0.0,1.0,0.0,train,0.9982846159668369
manipulation,execution_slip,3,1.0,0.6412083442853047,1.0,0.11782413491835961,0.0,0.0,0.0,1.0,0.0,eval,0.998287101943184
manipulation,execution_slip,4,1.0,0.6475625201372,1.0,0.15312511187333328,0.0,0.0,0.0,1.0,0.0,train,0.9982836194024174
manipulation,execution_slip,5,1.0,0.6439235651034575,1.0,0.13290869501920846,0.0,0.0,0.0,1.0,0.0,eval,0.9982856146728029
manipulation,execution_slip,6,1.0,0.6380026691693526,1.0,0.10001482871862558,0.0,0.0,0.0,1.0,0.0,train,0.9982888562034383
manipulation,execution_slip,7,1.0,0.6459420903829428,1.0,0.14412272434968215,0.0,0.0,0.0,1.0,0.0,eval,0.9982845081841524
manipulation,execution_slip,8,1.0,0.6447012179631453,1.0,0.1372289886841407,0.0,0.0,0.0,1.0,0.0,train,0.9982851884736742
manipulation,execution_slip,9,1.0,0.6471593387310322,1.0,0.15088521517240083,0.0,0.0,0.0,1.0,0.0,eval,0.9982838405843996
manipulation,execution_slip,10,1.0,0.6469903038556759,1.0,0.14994613253153288,0.0,0.0,0.0,1.0,0.0,train,0.9982839333070677
manipulation,execution_slip,11,1.0,0.6375867080688477,1.0,0.09770393371582031,0.0,0.0,0.0,1.0,0.0,eval,0.9982890837007518
manipulation,execution_slip,12,1.0,0.6454581662324759,1.0,0.14143425684708816,0.0,0.0,0.0,1.0,0.0,train,0.9982847735202839
manipulation,execution_slip,13,1.0,0.645508416386751,1.0,0.14171342437083903,0.0,0.0,0.0,1.0,0.0,eval,0.9982847459699765
manipulation,execution_slip,14,1.0,0.6437595707178115,1.0,0.13199761509895325,0.0,0.0,0.0,1.0,0.0,train,0.99828570453779
manipulation,execution_slip,15,1.0,0.6445126462899722,1.0,0.1361813682776231,0.0,0.0,0.0,1.0,0.0,eval,0.9982852918316643
manipulation,execution_slip,16,1.0,0.6413436988683847,1.0,0.1185761048243596,0.0,0.0,0.0,1.0,0.0,train,0.9982870278328166
manipulation,execution_slip,17,1.0,0.6467881044974694,1.0,0.14882280276371881,0.0,0.0,0.0,1.0,0.0,eval,0.9982840442152662
manipulation,execution_slip,18,1.0,0.6454932020719235,1.0,0.14162890039957488,0.0,0.0,0.0,1.0,0.0,train,0.9982847543114711
manipulation,execution_slip,19,1.0,0.6469494765079938,1.0,0.14971931393329913,0.0,0.0,0.0,1.0,0.0,eval,0.998283955701818
manipulation,execution_slip,20,1.0,0.6445530671798266,1.0,0.13640592877681437,0.0,0.0,0.0,1.0,0.0,train,0.9982852696771004
manipulation,execution_slip,21,1.0,0.6439476905419276,1.0,0.13304272523293129,0.0,0.0,0.0,1.0,0.0,eval,0.9982856014522449
manipulation,execution_slip,22,1.0,0.6454749939991877,1.0,0.14152774443993202,0.0,0.0,0.0,1.0,0.0,train,0.9982847642942887
manipulation,execution_slip,23,1.0,0.646736337863482,1.0,0.14853521035267755,0.0,0.0,0.0,1.0,0.0,eval,0.9982840726085883
manipulation,execution_slip,24,1.0,0.6474936451361729,1.0,0.15274247297873864,0.0,0.0,0.0,1.0,0.0,train,0.9982836571886883
manipulation,execution_slip,25,1.0,0.6449047790582363,1.0,0.13835988365686858,0.0,0.0,0.0,1.0,0.0,eval,0.9982850768928538
manipulation,execution_slip,26,1.0,0.6436516035520113,1.0,0.1313977975111741,0.0,0.0,0.0,1.0,0.0,train,0.9982857636986384
manipulation,execution_slip,27,1.0,0.6430716294967211,1.0,0.12817571942622843,0.0,0.0,0.0,1.0,0.0,eval,0.9982860814618314
manipulation,execution_slip,28,1.0,0.6451574060091605,1.0,0.13976336671755862,0.0,0.0,0.0,1.0,0.0,train,0.9982849384067931
manipulation,execution_slip,29,1.0,0.642115205342953,1.0,0.12286225190529457,0.0,0.0,0.0,1.0,0.0,eval,0.9982866053506189
manipulation,execution_slip,30,1.0,0.6471111229291329,1.0,0.1506173496062939,0.0,0.0,0.0,1.0,0.0,train,0.9982838670332844
manipulation,execution_slip,31,1.0,0.6418132484417696,1.0,0.12118471356538625,0.0,0.0,0.0,1.0,0.0,eval,0.9982867707166614
manipulation,execution_slip,32,1.0,0.6411464347747656,1.0,0.11748019319314222,0.0,0.0,0.0,1.0,0.0,train,0.9982871358392816
manipulation,execution_slip,33,1.0,0.6459710087225987,1.0,0.1442833817922152,0.0,0.0,0.0,1.0,0.0,eval,0.9982844923268984
manipulation,execution_slip,34,1.0,0.6466927210184243,1.0,0.14829289454680222,0.0,0.0,0.0,1.0,0.0,train,0.9982840965314934
manipulation,execution_slip,35,1.0,0.6417698420469578,1.0,0.12094356692754304,0.0,0.0,0.0,1.0,0.0,eval,0.9982867944867694
manipulation,execution_slip,36,1.0,0.6423313831366025,1.0,0.12406323964779194,0.0,0.0,0.0,1.0,0.0,train,0.9982864869515314
manipulation,execution_slip,37,1.0,0.6410393362320387,1.0,0.11688520128910358,0.0,0.0,0.0,1.0,0.0,eval,0.9982871944752609
manipulation,execution_slip,38,1.0,0.6426508135978992,1.0,0.1258378533216623,0.0,0.0,0.0,1.0,0.0,train,0.998286311986719
manipulation,execution_slip,39,1.0,0.6426566876356419,1.0,0.12587048686467683,0.0,0.0,0.0,1.0,0.0,eval,0.998286308769107
manipulation,execution_slip,40,1.0,0.6470592510700226,1.0,0.15032917261123657,0.0,0.0,0.0,1.0,0.0,train,0.9982838954872535
manipulation,execution_slip,41,1.0,0.646547235938219,1.0,0.14748464410121623,0.0,0.0,0.0,1.0,0.0,eval,0.9982841763245363
manipulation,execution_slip,42,1.0,0.646761055451173,1.0,0.14867253028429472,0.0,0.0,0.0,1.0,0.0,train,0.9982840590513729
manipulation,execution_slip,43,1.0,0.6430363770173146,1.0,0.12797987231841454,0.0,0.0,0.0,1.0,0.0,eval,0.99828610077449
manipulation,execution_slip,44,1.0,0.643427449281399,1.0,0.1301524960077726,0.0,0.0,0.0,1.0,0.0,train,0.9982858865179607
manipulation,execution_slip,45,1.0,0.6476066899299622,1.0,0.15337049961090088,0.0,0.0,0.0,1.0,0.0,eval,0.9982835951695053
manipulation,execution_slip,46,1.0,0.6466063084969154,1.0,0.1478128249828632,0.0,0.0,0.0,1.0,0.0,train,0.9982841439259275
manipulation,execution_slip,47,1.0,0.6451805101449672,1.0,0.13989172302759612,0.0,0.0,0.0,1.0,0.0,eval,0.9982849257409178
manipulation,execution_slip,48,1.0,0.6414448160850085,1.0,0.11913786713893597,0.0,0.0,0.0,1.0,0.0,train,0.9982869724662629
manipulation,execution_slip,49,1.0,0.6460861332599933,1.0,0.1449229625555185,0.0,0.0,0.0,1.0,0.0,eval,0.998284429197375
manipulation,execution_slip,50,1.0,0.6448050029461201,1.0,0.13780557192288911,0.0,0.0,0.0,1.0,0.0,train,0.99828513158545
manipulation,execution_slip,51,1.0,0.6472775828838349,1.0,0.15154212713241577,0.0,0.0,0.0,1.0,0.0,eval,0.9982837757195852
manipulation,execution_slip,52,1.0,0.6449236824420782,1.0,0.13846490245599014,0.0,0.0,0.0,1.0,0.0,train,0.998285066530707
manipulation,execution_slip,53,1.0,0.6449239981174469,1.0,0.13846665620803833,0.0,0.0,0.0,1.0,0.0,eval,0.9982850663576648
manipulation,execution_slip,54,1.0,0.6376400118149244,1.0,0.09800006563846882,0.0,0.0,0.0,1.0,0.0,train,0.9982890545495706
manipulation,execution_slip,55,1.0,0.6414362226999722,1.0,0.11909012611095722,0.0,0.0,0.0,1.0,0.0,eval,0.9982869771716252
manipulation,execution_slip,56,1.0,0.6476879278513101,1.0,0.15382182139616746,0.0,0.0,0.0,1.0,0.0,train,0.9982835505989814
manipulation,execution_slip,57,1.0,0.6402571978935828,1.0,0.11253998829768254,0.0,0.0,0.0,1.0,0.0,eval,0.9982876226318003
manipulation,execution_slip,58,1.0,0.6452766260733971,1.0,0.14042570040776178,0.0,0.0,0.0,1.0,0.0,train,0.9982848730483802
manipulation,execution_slip,59,1.0,0.6457980702015069,1.0,0.14332261223059434,0.0,0.0,0.0,1.0,0.0,eval,0.9982845871548549
manipulation,execution_slip,60,1.0,0.6441750366412676,1.0,0.13430575911815348,0.0,0.0,0.0,1.0,0.0,train,0.9982854768633015
manipulation,execution_slip,61,1.0,0.6462104309522189,1.0,0.14561350529010478,0.0,0.0,0.0,1.0,0.0,eval,0.9982843610350701
manipulation,execution_slip,62,1.0,0.6456141614455443,1.0,0.14230089691969064,0.0,0.0,0.0,1.0,0.0,train,0.9982846879924159
manipulation,execution_slip,63,1.0,0.6472149615562879,1.0,0.15119423086826617,0.0,0.0,0.0,1.0,0.0,eval,0.9982838100718701
manipulation,execution_slip,64,1.0,0.6444644490572122,1.0,0.13591360587340134,0.0,0.0,0.0,1.0,0.0,train,0.998285318248044
manipulation,execution_slip,65,1.0,0.6428519648313522,1.0,0.12695536017417908,0.0,0.0,0.0,1.0,0.0,eval,0.9982862017990086
manipulation,execution_slip,66,1.0,0.6422426515359145,1.0,0.12357028631063607,0.0,0.0,0.0,1.0,0.0,train,0.9982865355502059
manipulation,execution_slip,67,1.0,0.6438186804147867,1.0,0.13232600230437058,0.0,0.0,0.0,1.0,0.0,eval,0.9982856721476367
manipulation,execution_slip,68,1.0,0.6442546363518789,1.0,0.13474797973266014,0.0,0.0,0.0,1.0,0.0,train,0.9982854332393749
manipulation,execution_slip,69,1.0,0.6410996034053655,1.0,0.11722001891869764,0.0,0.0,0.0,1.0,0.0,eval,0.9982871614794963
manipulation,execution_slip,70,1.0,0.644700753734662,1.0,0.13722640963701102,0.0,0.0,0.0,1.0,0.0,train,0.99828518872813
manipulation,execution_slip,71,1.0,0.6459987118152472,1.0,0.14443728786248428,0.0,0.0,0.0,1.0,0.0,eval,0.9982844771358828
manipulation,execution_slip,72,1.0,0.6384942066669465,1.0,0.10274559259414673,0.0,0.0,0.0,1.0,0.0,train,0.998288587332979
manipulation,execution_slip,73,1.0,0.6454809361237746,1.0,0.14156075624319223,0.0,0.0,0.0,1.0,0.0,eval,0.9982847610364465
manipulation,execution_slip,74,1.0,0.6431488791795877,1.0,0.12860488433104295,0.0,0.0,0.0,1.0,0.0,train,0.9982860391407365
manipulation,execution_slip,75,1.0,0.6463227639290002,1.0,0.14623757738333482,0.0,0.0,0.0,1.0,0.0,eval,0.9982842994316443
manipulation,execution_slip,76,1.0,0.6377200716275435,1.0,0.09844484237524179,0.0,0.0,0.0,1.0,0.0,train,0.9982890107648851
manipulation,execution_slip,77,1.0,0.642190550657419,1.0,0.12328083698566143,0.0,0.0,0.0,1.0,0.0,eval,0.9982865640854367
manipulation,execution_slip,78,1.0,0.6456931483745575,1.0,0.14273971319198608,0.0,0.0,0.0,1.0,0.0,train,0.9982846446844402
manipulation,execution_slip,79,1.0,0.6448244799100435,1.0,0.13791377727801982,0.0,0.0,0.0,1.0,0.0,eval,0.9982851209092266
manipulation,execution_slip,80,1.0,0.6417230457525986,1.0,0.12068358751443715,0.0,0.0,0.0,1.0,0.0,train,0.9982868201128778
manipulation,execution_slip,81,1.0,0.644922966498595,1.0,0.13846092499219453,0.0,0.0,0.0,1.0,0.0,eval,0.9982850669231623
manipulation,execution_slip,82,1.0,0.6419021574809001,1.0,0.12167865267166725,0.0,0.0,0.0,1.0,0.0,train,0.9982867220274738
manipulation,execution_slip,83,1.0,0.643300822193806,1.0,0.12944901218781105,0.0,0.0,0.0,1.0,0.0,eval,0.998285955895995
manipulation,execution_slip,84,1.0,0.6453182580837836,1.0,0.14065698935435367,0.0,0.0,0.0,1.0,0.0,train,0.9982848502244372
manipulation,execution_slip,85,1.0,0.6471180120798258,1.0,0.1506556226656987,0.0,0.0,0.0,1.0,0.0,eval,0.9982838632542506
manipulation,execution_slip,86,1.0,0.6408946867631032,1.0,0.11608159312835106,0.0,0.0,0.0,1.0,0.0,train,0.9982872736670259
manipulation,execution_slip,87,1.0,0.6384672855413877,1.0,0.10259603078548725,0.0,0.0,0.0,1.0,0.0,eval,0.998288602059896
manipulation,execution_slip,88,1.0,0.6422854678447429,1.0,0.12380815469301663,0.0,0.0,0.0,1.0,0.0,train,0.9982865120997035
manipulation,execution_slip,89,1.0,0.6445254363004977,1.0,0.13625242389165437,0.0,0.0,0.0,1.0,0.0,eval,0.9982852848215302
manipulation,execution_slip,90,1.0,0.6468559251840298,1.0,0.14919958435572112,0.0,0.0,0.0,1.0,0.0,train,0.9982840070157964
manipulation,execution_slip,91,1.0,0.6456116752441112,1.0,0.14228708468950713,0.0,0.0,0.0,1.0,0.0,eval,0.998284689355565
manipulation,execution_slip,92,1.0,0.6463945192098618,1.0,0.1466362178325653,0.0,0.0,0.0,1.0,0.0,train,0.9982842600798788
manipulation,execution_slip,93,1.0,0.6454679562953802,1.0,0.1414886460854457,0.0,0.0,0.0,1.0,0.0,eval,0.998284768152788
manipulation,execution_slip,94,1.0,0.6430054470208975,1.0,0.1278080390049861,0.0,0.0,0.0,1.0,0.0,train,0.9982861177189479
manipulation,execution_slip,95,1.0,0.6455783188801545,1.0,0.1421017715564141,0.0,0.0,0.0,1.0,0.0,eval,0.9982847076442817
manipulation,execution_slip,96,1.0,0.6416644188532462,1.0,0.12035788251803471,0.0,0.0,0.0,1.0,0.0,train,0.9982868522170011
manipulation,execution_slip,97,1.0,0.6469625450556095,1.0,0.14979191697560823,0.0,0.0,0.0,1.0,0.0,eval,0.9982839485334473
manipulation,execution_slip,98,1.0,0.6404639116158852,1.0,0.113688397866029,0.0,0.0,0.0,1.0,0.0,train,0.998287509483394
manipulation,execution_slip,99,1.0,0.6421045363407869,1.0,0.1228029796710381,0.0,0.0,0.0,1.0,0.0,eval,0.9982866111937463
